Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-08-03 00:00:00-04:00,38.892002218673106,38.99766550325066,37.412753182140634,37.65929412841797,3832600,0.0,0.0
2020-08-04 00:00:00-04:00,37.52721729099914,38.84797813912733,37.51841369658044,38.064327239990234,2810700,0.0,0.0
2020-08-05 00:00:00-04:00,38.31087129388518,38.46055928207829,37.69451886858649,37.94986343383789,2354400,0.0,0.0
2020-08-06 00:00:00-04:00,37.31589049338169,37.74733707586352,36.87563695925122,37.166202545166016,3683400,0.0,0.0
2020-08-07 00:00:00-04:00,37.23665367214714,37.72973559920255,36.54985570981198,37.68571090698242,2426400,0.0,0.0
2020-08-10 00:00:00-04:00,37.67690642231582,39.024081453875766,37.63288173113536,38.98005676269531,2351700,0.0,0.0
2020-08-11 00:00:00-04:00,39.05928686945555,39.939793775047,38.178779963864095,38.363685607910156,1654300,0.0,0.0
2020-08-12 00:00:00-04:00,38.74231119892202,38.751114791747156,37.800168899839484,38.10834503173828,2921700,0.0,0.0
2020-08-13 00:00:00-04:00,37.615269411910546,37.844199810591725,36.488217889316005,36.75237274169922,3674400,0.0,0.0
2020-08-14 00:00:00-04:00,36.822802412042385,37.01651502656835,36.40015945578654,36.5938720703125,2375200,0.0,0.0
2020-08-17 00:00:00-04:00,36.391370773639686,36.85803859925001,36.04797008204843,36.37376022338867,3236300,0.0,0.0
2020-08-18 00:00:00-04:00,36.4265824742924,36.4265824742924,35.29073072185814,36.10079574584961,3545400,0.0,0.0
2020-08-19 00:00:00-04:00,36.276897738851765,37.20142963796235,36.02154984171721,36.53224563598633,2231400,0.0,0.0
2020-08-20 00:00:00-04:00,36.53223871137495,36.541042303907794,35.93349365310752,36.47060012817383,2017900,0.0,0.0
2020-08-21 00:00:00-04:00,36.41777535838244,36.76117260094845,35.95991124867172,36.320919036865234,11406800,0.0,0.0
2020-08-24 00:00:00-04:00,36.91966238482396,37.562432154542144,36.35613838720078,37.24544906616211,3406700,0.0,0.0
2020-08-25 00:00:00-04:00,37.27187094083997,37.808977504943,36.338532110851276,36.778785705566406,2475600,0.0,0.0
2020-08-26 00:00:00-04:00,36.93727218532005,37.439160945519355,36.30330602133444,37.166202545166016,6808400,0.0,0.0
2020-08-27 00:00:00-04:00,40.7850928777538,41.04924436366447,38.39011223991116,38.66307067871094,10789000,0.0,0.0
2020-08-28 00:00:00-04:00,38.66307641971107,40.38886996671324,38.178798063820615,40.27440643310547,4883000,0.0,0.0
2020-08-31 00:00:00-04:00,40.67062090201349,41.82408638844518,40.10709690704068,41.727230072021484,5290900,0.0,0.0
2020-09-01 00:00:00-04:00,41.612769927428076,41.72723680702875,40.64421332459665,41.10207748413086,3165300,0.0,0.0
2020-09-02 00:00:00-04:00,41.24295769004575,42.678185377236346,41.075662529990275,42.39642333984375,3340800,0.0,0.0
2020-09-03 00:00:00-04:00,41.96497265703477,42.5549142225769,40.51213444597184,40.97880554199219,3174500,0.0,0.0
2020-09-04 00:00:00-04:00,41.12849251017686,41.82409403820387,40.41528379309601,40.85553741455078,2705500,0.0,0.0
2020-09-08 00:00:00-04:00,39.807734717032304,40.494532703519766,39.763710023263975,39.79893112182617,2120600,0.0,0.0
2020-09-09 00:00:00-04:00,40.46810106701346,41.17250599790558,39.82533135764517,41.005210876464844,2612600,0.0,0.0
2020-09-10 00:00:00-04:00,41.348617588209834,41.348617588209834,39.0681037902832,39.0681037902832,2395300,0.0,0.0
2020-09-11 00:00:00-04:00,39.5435716058766,39.684452599966264,38.28444625169555,38.821556091308594,2340100,0.0,0.0
2020-09-14 00:00:00-04:00,39.08571668491322,40.212764901460375,39.00647089725796,39.957420349121094,2788200,0.0,0.0
2020-09-15 00:00:00-04:00,40.51213750383929,40.582579696807805,39.746097129084184,39.957420349121094,3001600,0.0,0.0
2020-09-16 00:00:00-04:00,40.16873412756923,40.96999547747421,39.64923478913404,39.71967697143555,2391400,0.0,0.0
2020-09-17 00:00:00-04:00,38.8215632502786,38.95364067609835,37.72973282559159,38.020301818847656,3413600,0.0,0.0
2020-09-18 00:00:00-04:00,38.2668394535826,38.31967109111344,37.06934920716215,37.518409729003906,3702200,0.0,0.0
2020-09-21 00:00:00-04:00,36.81400573447981,36.81400573447981,35.85425279140556,36.444190979003906,2504300,0.0,0.0
2020-09-22 00:00:00-04:00,36.64670333513851,36.96368641794959,36.12720402916879,36.87563705444336,2487900,0.0,0.0
2020-09-23 00:00:00-04:00,37.02532210728579,37.51840728214468,36.1624255704337,36.26808547973633,2042900,0.0,0.0
2020-09-24 00:00:00-04:00,36.06557453046182,36.769979626980906,35.625320925278835,36.53224563598633,1711300,0.0,0.0
2020-09-25 00:00:00-04:00,36.197649519260196,37.03413198458162,36.18003897317395,36.94607925415039,1605100,0.0,0.0
2020-09-28 00:00:00-04:00,37.58884865166724,38.39891696824804,37.430357097529004,38.39011001586914,2296800,0.0,0.0
2020-09-29 00:00:00-04:00,38.48696858047193,38.98005381749562,38.30206287616369,38.73351287841797,1743900,0.0,0.0
2020-09-30 00:00:00-04:00,38.80394903758385,39.37628001691714,38.2404250105365,38.60143280029297,2564800,0.0,0.0
2020-10-01 00:00:00-04:00,39.06809598538151,39.06809598538151,37.5272086826936,37.76494598388672,2084800,0.0,0.0
2020-10-02 00:00:00-04:00,37.12217549927447,38.31085862217425,37.04292973382331,37.65047836303711,1882400,0.0,0.0
2020-10-05 00:00:00-04:00,38.19640804287785,38.43414541960846,37.9234495676237,38.16999053955078,2437300,0.0,0.0
2020-10-06 00:00:00-04:00,38.266836595218315,39.261810528419275,38.020295689559575,38.17878723144531,1662600,0.0,0.0
2020-10-07 00:00:00-04:00,38.64546594769806,39.393899189092515,38.486974360526006,39.26182174682617,1674500,0.0,0.0
2020-10-08 00:00:00-04:00,39.53773939314635,41.20220774763894,39.53773939314635,41.17550277709961,2943200,0.48,0.0
2020-10-09 00:00:00-04:00,41.380226598551744,41.55824162841813,40.51683944293978,40.828369140625,1848700,0.0,0.0
2020-10-12 00:00:00-04:00,41.27341307729376,42.00328555750343,40.596947142740525,41.522640228271484,2011800,0.0,0.0
2020-10-13 00:00:00-04:00,42.28810934965869,42.528433687392734,41.184401349049004,41.72735595703125,2415600,0.0,0.0
2020-10-14 00:00:00-04:00,41.72736465232259,42.33262531894529,41.335723400143564,41.540443420410156,1557700,0.0,0.0
2020-10-15 00:00:00-04:00,40.84617077515479,41.923177310336825,40.792767625078355,41.8786735534668,1398700,0.0,0.0
2020-10-16 00:00:00-04:00,42.09230140656302,42.42163332154478,41.55824607358294,41.967689514160156,1332100,0.0,0.0
2020-10-19 00:00:00-04:00,42.35042279145273,43.5609405946149,42.11009843037391,42.72425842285156,2792800,0.0,0.0
2020-10-20 00:00:00-04:00,42.920081216974985,43.1069990422111,42.047794637120596,42.05669403076172,2183800,0.0,0.0
